['2023-08-11 01:17:40', '***** BK Solution Work Logger Start *****']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:52', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:52', 'imagesave_thread./ImageSave_2023-08-11/20230811_012752.695946.png Saved']
['2023-08-11 01:27:53', '177 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: 20 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:53', '197 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: -20 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:53', '181 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: 16 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:53', '165 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: 16 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:53', '148 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: 17 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:53', '148 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:53', 'imagesave_thread./ImageSave_2023-08-11/20230811_012753.446751.png Saved']
['2023-08-11 01:27:53', '148 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:53', 'imagesave_thread./ImageSave_2023-08-11/20230811_012753.495614.png Saved']
['2023-08-11 01:27:53', '147 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: 1 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:53', '147 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:53', '147 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:53', 'imagesave_thread./ImageSave_2023-08-11/20230811_012753.597342.png Saved']
['2023-08-11 01:27:53', '163 mm']
['2023-08-11 01:27:53', '178 mm']
['2023-08-11 01:27:53', '195 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: -17 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:53', '196 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: -1 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:53', 'imagesave_thread./ImageSave_2023-08-11/20230811_012753.696636.png Saved']
['2023-08-11 01:27:53', '196 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:53', '196 mm']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:53', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:53', 'imagesave_thread./ImageSave_2023-08-11/20230811_012753.796548.png Saved']
['2023-08-11 01:27:53', 'imagesave_thread./ImageSave_2023-08-11/20230811_012753.924146.png Saved']
['2023-08-11 01:27:54', '178 mm']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->handle: 18 mm']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:54', '196 mm']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->handle: -18 mm']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:54', '180 mm']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->handle: 16 mm']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:54', '163 mm']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->handle: 17 mm']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:54', '147 mm']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->handle: 16 mm']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:54', '147 mm']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:54', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:54', 'imagesave_thread./ImageSave_2023-08-11/20230811_012754.948476.png Saved']
['2023-08-11 01:27:54', '147 mm']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:54', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:54', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:55', 'imagesave_thread./ImageSave_2023-08-11/20230811_012754.997347.png Saved']
['2023-08-11 01:27:55', '147 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:55', '148 mm']
['2023-08-11 01:27:55', '149 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: -1 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: -1 mm']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:55', 'imagesave_thread./ImageSave_2023-08-11/20230811_012755.096391.png Saved']
['2023-08-11 01:27:55', '149 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:55', '149 mm']
['2023-08-11 01:27:55', '149 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:55', 'imagesave_thread./ImageSave_2023-08-11/20230811_012755.196595.png Saved']
['2023-08-11 01:27:55', '160 mm']
['2023-08-11 01:27:55', '175 mm']
['2023-08-11 01:27:55', '191 mm']
['2023-08-11 01:27:55', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:55', 'imagesave_thread./ImageSave_2023-08-11/20230811_012755.296330.png Saved']
['2023-08-11 01:27:55', '195 mm']
['2023-08-11 01:27:55', '196 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: -1 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: -1 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: -1 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: -1 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: -1 mm']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:55', 'imagesave_thread./ImageSave_2023-08-11/20230811_012755.396592.png Saved']
['2023-08-11 01:27:55', '197 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: -1 mm']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: False']
['2023-08-11 01:27:55', '197 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:55', '197 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:55', 'imagesave_thread./ImageSave_2023-08-11/20230811_012755.497276.png Saved']
['2023-08-11 01:27:55', '197 mm']
['2023-08-11 01:27:55', '196 mm']
['2023-08-11 01:27:55', '196 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_UpdateSensorDistance->handle: 0 mm']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_CheckSensorDistance->handle: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:55', 'imagesave_thread./ImageSave_2023-08-11/20230811_012755.596814.png Saved']
['2023-08-11 01:27:55', '196 mm']
['2023-08-11 01:27:55', '196 mm']
['2023-08-11 01:27:55', '196 mm']
['2023-08-11 01:27:55', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:55', 'imagesave_thread./ImageSave_2023-08-11/20230811_012755.698172.png Saved']
['2023-08-11 01:27:55', '196 mm']
['2023-08-11 01:27:55', '196 mm']
['2023-08-11 01:27:55', '196 mm']
['2023-08-11 01:27:55', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-11 01:27:55', 'Job_AskGrabImage->handle']
['2023-08-11 01:27:55', 'imagesave_thread./ImageSave_2023-08-11/20230811_012755.796640.png Saved']
['2023-08-11 01:27:55', '196 mm']
['2023-08-11 01:27:55', '196 mm']
