['2023-08-10 02:00:35', '***** BK Solution Work Logger Start *****']
['2023-08-10 02:09:09', 'imagesave_thread./ImageSave_2023-08-10/20230810_020909.png Saved']
['2023-08-10 02:09:09', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:09', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:09', 'imagesave_thread./ImageSave_2023-08-10/20230810_020909.png Saved']
['2023-08-10 02:09:09', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:09', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:09', 'imagesave_thread./ImageSave_2023-08-10/20230810_020909.png Saved']
['2023-08-10 02:09:09', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:09', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:09', 'imagesave_thread./ImageSave_2023-08-10/20230810_020909.png Saved']
['2023-08-10 02:09:09', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:09', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:09', 'imagesave_thread./ImageSave_2023-08-10/20230810_020909.png Saved']
['2023-08-10 02:09:09', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:09', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:09', 'imagesave_thread./ImageSave_2023-08-10/20230810_020909.png Saved']
['2023-08-10 02:09:09', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:09', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:09', 'imagesave_thread./ImageSave_2023-08-10/20230810_020909.png Saved']
['2023-08-10 02:09:09', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:09', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:09', 'imagesave_thread./ImageSave_2023-08-10/20230810_020909.png Saved']
['2023-08-10 02:09:09', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:09', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:09', 'imagesave_thread./ImageSave_2023-08-10/20230810_020909.png Saved']
['2023-08-10 02:09:10', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:10', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:10', 'imagesave_thread./ImageSave_2023-08-10/20230810_020910.png Saved']
['2023-08-10 02:09:10', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:10', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:10', 'imagesave_thread./ImageSave_2023-08-10/20230810_020910.png Saved']
['2023-08-10 02:09:10', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:10', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:10', 'imagesave_thread./ImageSave_2023-08-10/20230810_020910.png Saved']
['2023-08-10 02:09:10', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:10', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:10', 'imagesave_thread./ImageSave_2023-08-10/20230810_020910.png Saved']
['2023-08-10 02:09:10', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:10', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:10', 'imagesave_thread./ImageSave_2023-08-10/20230810_020910.png Saved']
['2023-08-10 02:09:10', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:10', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:10', 'imagesave_thread./ImageSave_2023-08-10/20230810_020910.png Saved']
['2023-08-10 02:09:10', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:10', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:10', 'imagesave_thread./ImageSave_2023-08-10/20230810_020910.png Saved']
['2023-08-10 02:09:10', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:10', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:10', 'imagesave_thread./ImageSave_2023-08-10/20230810_020910.png Saved']
['2023-08-10 02:09:10', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:10', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:10', 'imagesave_thread./ImageSave_2023-08-10/20230810_020910.png Saved']
['2023-08-10 02:09:10', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:10', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:10', 'imagesave_thread./ImageSave_2023-08-10/20230810_020910.png Saved']
['2023-08-10 02:09:11', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:11', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:11', 'imagesave_thread./ImageSave_2023-08-10/20230810_020911.png Saved']
['2023-08-10 02:09:11', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:11', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:11', 'imagesave_thread./ImageSave_2023-08-10/20230810_020911.png Saved']
['2023-08-10 02:09:11', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:11', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:11', 'imagesave_thread./ImageSave_2023-08-10/20230810_020911.png Saved']
['2023-08-10 02:09:11', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:11', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:11', 'imagesave_thread./ImageSave_2023-08-10/20230810_020911.png Saved']
['2023-08-10 02:09:11', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:11', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:11', 'imagesave_thread./ImageSave_2023-08-10/20230810_020911.png Saved']
['2023-08-10 02:09:11', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:11', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:11', 'imagesave_thread./ImageSave_2023-08-10/20230810_020911.png Saved']
['2023-08-10 02:09:11', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:11', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:11', 'imagesave_thread./ImageSave_2023-08-10/20230810_020911.png Saved']
['2023-08-10 02:09:11', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:11', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:11', 'imagesave_thread./ImageSave_2023-08-10/20230810_020911.png Saved']
['2023-08-10 02:09:11', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:11', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:11', 'imagesave_thread./ImageSave_2023-08-10/20230810_020911.png Saved']
['2023-08-10 02:09:11', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:11', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:11', 'imagesave_thread./ImageSave_2023-08-10/20230810_020911.png Saved']
['2023-08-10 02:09:12', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:12', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:12', 'imagesave_thread./ImageSave_2023-08-10/20230810_020912.png Saved']
['2023-08-10 02:09:12', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:12', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:12', 'imagesave_thread./ImageSave_2023-08-10/20230810_020912.png Saved']
['2023-08-10 02:09:12', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:12', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:12', 'imagesave_thread./ImageSave_2023-08-10/20230810_020912.png Saved']
['2023-08-10 02:09:12', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:12', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:12', 'imagesave_thread./ImageSave_2023-08-10/20230810_020912.png Saved']
['2023-08-10 02:09:12', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:12', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:12', 'imagesave_thread./ImageSave_2023-08-10/20230810_020912.png Saved']
['2023-08-10 02:09:12', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:12', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:12', 'imagesave_thread./ImageSave_2023-08-10/20230810_020912.png Saved']
['2023-08-10 02:09:12', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:12', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:12', 'imagesave_thread./ImageSave_2023-08-10/20230810_020912.png Saved']
['2023-08-10 02:09:12', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:12', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:12', 'imagesave_thread./ImageSave_2023-08-10/20230810_020912.png Saved']
['2023-08-10 02:09:12', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:12', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:12', 'imagesave_thread./ImageSave_2023-08-10/20230810_020912.png Saved']
['2023-08-10 02:09:12', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:12', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:12', 'imagesave_thread./ImageSave_2023-08-10/20230810_020912.png Saved']
['2023-08-10 02:09:13', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:13', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:13', 'imagesave_thread./ImageSave_2023-08-10/20230810_020913.png Saved']
['2023-08-10 02:09:13', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:13', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:13', 'imagesave_thread./ImageSave_2023-08-10/20230810_020913.png Saved']
['2023-08-10 02:09:13', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:13', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:13', 'imagesave_thread./ImageSave_2023-08-10/20230810_020913.png Saved']
['2023-08-10 02:09:13', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:13', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:13', 'imagesave_thread./ImageSave_2023-08-10/20230810_020913.png Saved']
['2023-08-10 02:09:13', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:13', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:13', 'imagesave_thread./ImageSave_2023-08-10/20230810_020913.png Saved']
['2023-08-10 02:09:13', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:13', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:13', 'imagesave_thread./ImageSave_2023-08-10/20230810_020913.png Saved']
['2023-08-10 02:09:13', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:13', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:13', 'imagesave_thread./ImageSave_2023-08-10/20230810_020913.png Saved']
['2023-08-10 02:09:13', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:13', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:13', 'imagesave_thread./ImageSave_2023-08-10/20230810_020913.png Saved']
['2023-08-10 02:09:13', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:13', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:13', 'imagesave_thread./ImageSave_2023-08-10/20230810_020913.png Saved']
['2023-08-10 02:09:13', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:13', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:13', 'imagesave_thread./ImageSave_2023-08-10/20230810_020913.png Saved']
['2023-08-10 02:09:14', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:14', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:14', 'imagesave_thread./ImageSave_2023-08-10/20230810_020914.png Saved']
['2023-08-10 02:09:14', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:14', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:14', 'imagesave_thread./ImageSave_2023-08-10/20230810_020914.png Saved']
['2023-08-10 02:09:14', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:14', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:14', 'imagesave_thread./ImageSave_2023-08-10/20230810_020914.png Saved']
['2023-08-10 02:09:14', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:14', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:14', 'imagesave_thread./ImageSave_2023-08-10/20230810_020914.png Saved']
['2023-08-10 02:09:14', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:14', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:14', 'imagesave_thread./ImageSave_2023-08-10/20230810_020914.png Saved']
['2023-08-10 02:09:14', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:14', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:14', 'imagesave_thread./ImageSave_2023-08-10/20230810_020914.png Saved']
['2023-08-10 02:09:14', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:14', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:14', 'imagesave_thread./ImageSave_2023-08-10/20230810_020914.png Saved']
['2023-08-10 02:09:14', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:14', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:14', 'imagesave_thread./ImageSave_2023-08-10/20230810_020914.png Saved']
['2023-08-10 02:09:14', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:14', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:14', 'imagesave_thread./ImageSave_2023-08-10/20230810_020914.png Saved']
['2023-08-10 02:09:14', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:14', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:14', 'imagesave_thread./ImageSave_2023-08-10/20230810_020914.png Saved']
['2023-08-10 02:09:15', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:15', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:15', 'imagesave_thread./ImageSave_2023-08-10/20230810_020915.png Saved']
['2023-08-10 02:09:15', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:15', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:15', 'imagesave_thread./ImageSave_2023-08-10/20230810_020915.png Saved']
['2023-08-10 02:09:15', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:15', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:15', 'imagesave_thread./ImageSave_2023-08-10/20230810_020915.png Saved']
['2023-08-10 02:09:15', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:15', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:15', 'imagesave_thread./ImageSave_2023-08-10/20230810_020915.png Saved']
['2023-08-10 02:09:15', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:15', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:15', 'imagesave_thread./ImageSave_2023-08-10/20230810_020915.png Saved']
['2023-08-10 02:09:15', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:15', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:15', 'imagesave_thread./ImageSave_2023-08-10/20230810_020915.png Saved']
['2023-08-10 02:09:15', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:15', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:15', 'imagesave_thread./ImageSave_2023-08-10/20230810_020915.png Saved']
['2023-08-10 02:09:15', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:15', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:15', 'imagesave_thread./ImageSave_2023-08-10/20230810_020915.png Saved']
['2023-08-10 02:09:15', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:15', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:15', 'imagesave_thread./ImageSave_2023-08-10/20230810_020915.png Saved']
['2023-08-10 02:09:15', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:15', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:15', 'imagesave_thread./ImageSave_2023-08-10/20230810_020915.png Saved']
['2023-08-10 02:09:16', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:16', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:16', 'imagesave_thread./ImageSave_2023-08-10/20230810_020916.png Saved']
['2023-08-10 02:09:16', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:16', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:16', 'imagesave_thread./ImageSave_2023-08-10/20230810_020916.png Saved']
['2023-08-10 02:09:16', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:16', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:16', 'imagesave_thread./ImageSave_2023-08-10/20230810_020916.png Saved']
['2023-08-10 02:09:16', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:16', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:16', 'imagesave_thread./ImageSave_2023-08-10/20230810_020916.png Saved']
['2023-08-10 02:09:16', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:16', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:16', 'imagesave_thread./ImageSave_2023-08-10/20230810_020916.png Saved']
['2023-08-10 02:09:16', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:16', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:16', 'imagesave_thread./ImageSave_2023-08-10/20230810_020916.png Saved']
['2023-08-10 02:09:16', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:16', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:16', 'imagesave_thread./ImageSave_2023-08-10/20230810_020916.png Saved']
['2023-08-10 02:09:16', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:16', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:16', 'imagesave_thread./ImageSave_2023-08-10/20230810_020916.png Saved']
['2023-08-10 02:09:16', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:16', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:16', 'imagesave_thread./ImageSave_2023-08-10/20230810_020916.png Saved']
['2023-08-10 02:09:16', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:16', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:16', 'imagesave_thread./ImageSave_2023-08-10/20230810_020916.png Saved']
['2023-08-10 02:09:17', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:17', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:17', 'imagesave_thread./ImageSave_2023-08-10/20230810_020917.png Saved']
['2023-08-10 02:09:17', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:17', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:17', 'imagesave_thread./ImageSave_2023-08-10/20230810_020917.png Saved']
['2023-08-10 02:09:17', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:17', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:17', 'imagesave_thread./ImageSave_2023-08-10/20230810_020917.png Saved']
['2023-08-10 02:09:17', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:17', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:17', 'imagesave_thread./ImageSave_2023-08-10/20230810_020917.png Saved']
['2023-08-10 02:09:17', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:17', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:17', 'imagesave_thread./ImageSave_2023-08-10/20230810_020917.png Saved']
['2023-08-10 02:09:17', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:17', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:17', 'imagesave_thread./ImageSave_2023-08-10/20230810_020917.png Saved']
['2023-08-10 02:09:17', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:17', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:17', 'imagesave_thread./ImageSave_2023-08-10/20230810_020917.png Saved']
['2023-08-10 02:09:17', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:17', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:17', 'imagesave_thread./ImageSave_2023-08-10/20230810_020917.png Saved']
['2023-08-10 02:09:17', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:17', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:17', 'imagesave_thread./ImageSave_2023-08-10/20230810_020917.png Saved']
['2023-08-10 02:09:17', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:17', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:17', 'imagesave_thread./ImageSave_2023-08-10/20230810_020917.png Saved']
['2023-08-10 02:09:18', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:18', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:18', 'imagesave_thread./ImageSave_2023-08-10/20230810_020918.png Saved']
['2023-08-10 02:09:18', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:18', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:18', 'imagesave_thread./ImageSave_2023-08-10/20230810_020918.png Saved']
['2023-08-10 02:09:18', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:18', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:18', 'imagesave_thread./ImageSave_2023-08-10/20230810_020918.png Saved']
['2023-08-10 02:09:18', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:18', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:18', 'imagesave_thread./ImageSave_2023-08-10/20230810_020918.png Saved']
['2023-08-10 02:09:18', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:18', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:18', 'imagesave_thread./ImageSave_2023-08-10/20230810_020918.png Saved']
['2023-08-10 02:09:18', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:18', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:18', 'imagesave_thread./ImageSave_2023-08-10/20230810_020918.png Saved']
['2023-08-10 02:09:18', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:18', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:18', 'imagesave_thread./ImageSave_2023-08-10/20230810_020918.png Saved']
['2023-08-10 02:09:18', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:18', 'Job_AskGrabImage->handle']
['2023-08-10 02:09:18', 'imagesave_thread./ImageSave_2023-08-10/20230810_020918.png Saved']
['2023-08-10 02:09:18', 'Job_AskGrabImage->is_good_to_go: True']
['2023-08-10 02:09:18', 'Job_AskGrabImage->handle']
